순위,종목코드,종목명,시가총액,기준일,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
82,32640,LG유플러스,6.32707E+12,2025-12-30,-2.26,-4.1,2.94,42.5,8.7
83,21240,코웨이,6.2489E+12,2025-12-30,1.05,-11.78,-10.23,29.9,-4.03
84,880,한화,6.11663E+12,2025-12-30,2.77,-3.55,-13.47,203.35,40.32
85,64400,LG씨엔에스,5.9488E+12,2025-12-30,5.86,-6.54,-18.24,,13.52
86,34220,LG디스플레이,5.905E+12,2025-12-30,-5.82,-18.04,31.81,29.35,-1.19
87,128940,한미약품,5.79057E+12,2025-12-30,-0.99,23.16,58.04,61.14,7.08
88,241560,두산밥캣,5.53089E+12,2025-12-30,4.53,3.96,-0.86,37.71,1.91
89,88980,맥쿼리인프라,5.38787E+12,2025-12-30,-2.34,-2.26,-2,6.23,-0.53
90,78930,GS,5.23114E+12,2025-12-30,-0.18,22.52,20.69,43.26,22.02
91,454910,두산로보틱스,5.05596E+12,2025-12-30,0.65,18.36,18,49.14,46.28
92,1040,CJ,5.01844E+12,2025-12-30,-2.33,-6.27,7.17,73.56,26.45
93,138930,BNK금융지주,4.98993E+12,2025-12-30,5.45,8.77,27.47,53.48,4.66
94,175330,JB금융지주,4.87054E+12,2025-12-30,6.43,11.76,24.82,57.56,-1.95
95,28050,삼성E&A,4.7138E+12,2025-12-30,-5.87,-10.26,8.82,45.32,28.07
96,9830,한화솔루션,4.60672E+12,2025-12-30,-4.11,-6.13,-15.19,66.25,3.17
97,22100,포스코DX,4.371E+12,2025-12-30,13.19,36.9,22.6,50.68,34.43
98,36570,엔씨소프트,4.34112E+12,2025-12-30,-4.05,-6.71,-2.42,10.05,16.38
99,1440,대한전선,4.26964E+12,2025-12-30,3.15,47.55,32.83,105.38,28.38
100,271560,오리온,4.17897E+12,2025-12-30,0.19,2.03,-2.85,3.22,11.16
101,251270,넷마블,4.14726E+12,2025-12-30,-8.96,-21.8,-22.18,-6.67,9.43
102,4020,현대제철,4.14349E+12,2025-12-30,2.81,-8.54,5.61,47.51,0.64
103,35250,강원랜드,4.05417E+12,2025-12-30,5.34,3.21,3.55,18.66,-7.97
104,62040,산일전기,3.96092E+12,2025-12-30,-9.27,18.17,46.67,89.65,13.37
105,51900,LG생활건강,3.95569E+12,2025-12-30,-6.51,-9.62,-19.09,-15.25,1.55
106,11790,SKC,3.95345E+12,2025-12-30,-6.12,3.26,-5.26,-0.67,12.16
107,66970,엘앤에프,3.82793E+12,2025-12-30,-23.96,28.13,93.1,17.53,32.67
108,302440,SK바이오사이언스,3.77845E+12,2025-12-30,-12.04,2.99,0.94,-4.37,5.19
109,2380,KCC,3.73676E+12,2025-12-30,0.84,9.51,34.78,78.56,16.29
110,450080,에코프로머티,3.67611E+12,2025-12-30,-10.17,10.15,14.76,-20.82,29.56
111,36460,한국가스공사,3.6279E+12,2025-12-30,-5.3,0.51,-5.64,13.26,2.16
112,111770,영원무역,3.62468E+12,2025-12-30,-6.51,26.04,29.43,92.92,11.12
113,82740,한화엔진,3.58405E+12,2025-12-30,1.78,-4.34,50.97,132.92,26.66
114,31210,서울보증보험,3.47362E+12,2025-12-30,0.91,-2.64,15.43,,0.3
115,17800,현대엘리베이터,3.45186E+12,2025-12-30,1.73,10.38,2.67,68.51,6.91
116,52690,한전기술,3.4398E+12,2025-12-30,-2.17,7.4,-13.71,69.81,46
117,11780,금호석유화학,3.14203E+12,2025-12-30,3.25,15.61,7.48,33.22,19.39
118,97950,CJ제일제당,3.13127E+12,2025-12-30,-0.72,-9.76,-16.47,-18.59,2.64
119,71970,HD현대마린엔진,3.03597E+12,2025-12-30,15.48,7.96,77.93,266.05,-1.12
120,11170,롯데케미칼,3.00711E+12,2025-12-30,-2.63,3.84,19.56,17.56,18.63
121,103140,풍산,2.98459E+12,2025-12-30,7.36,-14.6,-17.25,113.21,23.19
122,990,DB하이텍,2.94091E+12,2025-12-30,6.29,19.01,44.44,103.92,56.51
123,88350,한화생명,2.82707E+12,2025-12-30,8.14,3.5,-1.21,32.32,7.07
124,4990,롯데지주,2.77485E+12,2025-12-30,-3.64,-8.64,-4.86,21.33,18.71
125,204320,HL만도,2.75638E+12,2025-12-30,25.97,74.7,78.69,44.4,8.69
126,1450,현대해상,2.75352E+12,2025-12-30,2.5,9.41,16.45,24.7,-8.6
127,12750,에스원,2.73974E+12,2025-12-30,-3.87,-14.27,5.1,21.79,10.4
128,26960,동서,2.67695E+12,2025-12-30,-2.01,-0.19,-5.46,-1.83,-3.17
129,4370,농심,2.63074E+12,2025-12-30,-3.24,0.23,10.05,15.64,-5.78
130,383220,F&F,2.62403E+12,2025-12-30,-5.65,9.25,-13.29,26.15,6.72
131,12510,더존비즈온,2.60077E+12,2025-12-30,-8.15,-3.71,26.81,34.38,13.79
132,103590,일진전기,2.59409E+12,2025-12-30,-0.91,54.11,32.04,99.63,23.16
133,9970,영원무역홀딩스,2.5851E+12,2025-12-30,15.43,38.07,37.67,130.17,8.09
134,439260,대한조선,2.58126E+12,2025-12-30,-2.19,-17.18,,,3.88
135,14680,한솔케미칼,2.57876E+12,2025-12-30,-4.41,8.85,32.5,134.54,24.18
136,81660,미스토홀딩스,2.56609E+12,2025-12-30,-0.12,10.77,19.44,5.96,9.95
137,139130,iM금융지주,2.51995E+12,2025-12-30,8.74,13.01,23.71,90.1,-0.32
138,240,한국앤컴퍼니,2.48256E+12,2025-12-30,-12.4,13.7,36.2,54.55,3.06
139,8930,한미사이언스,2.47919E+12,2025-12-30,-6.69,-6.81,-19.08,23.09,17.24
140,30000,제일기획,2.41587E+12,2025-12-30,-7.28,3.45,4.74,23.89,4.52
141,4170,신세계,2.38236E+12,2025-12-30,13.56,32.01,31.1,85.71,29.35
142,353200,대덕전자,2.32754E+12,2025-12-30,-4.27,66.73,171.94,203.87,34.39
143,9420,한올바이오파마,2.28553E+12,2025-12-30,-6.52,33.18,80.41,13.2,17.71
144,489790,한화비전,2.26693E+12,2025-12-30,3.58,-15.44,-10.56,42.09,37.64
145,3690,코리안리,2.24823E+12,2025-12-30,-0.43,5.87,12.7,45.16,1.99
146,139480,이마트,2.24354E+12,2025-12-30,3.96,7.68,-4.8,28.23,11.93
147,51600,한전KPS,2.22525E+12,2025-12-30,-7.22,3.78,-17.72,12.13,13.25
148,1720,신영증권,2.2046E+12,2025-12-30,-4.15,1.28,10.83,76.45,31.69
149,120,CJ대한통운,2.15805E+12,2025-12-30,3.61,12.35,8.24,12.09,9.73
150,10060,OCI홀딩스,2.15081E+12,2025-12-30,10.66,30.32,58.24,95.92,0.17
151,2790,아모레퍼시픽홀딩스,2.13345E+12,2025-12-30,-5.62,0.75,-15.43,29.09,6.89
152,462870,시프트업,2.09313E+12,2025-12-30,-7.55,-13.52,-27.4,-44.01,-1.97
153,18670,SK가스,2.08018E+12,2025-12-30,-5.86,-2.81,-12.79,8.7,3.56
154,11210,현대위아,2.05867E+12,2025-12-30,21.7,56.4,65.28,100.26,13.21
155,28670,팬오션,2.05809E+12,2025-12-30,2.12,-0.26,3.63,16.67,22.08
156,23530,롯데쇼핑,2.05093E+12,2025-12-30,1.4,2.4,-2.29,34.01,15.86
157,361610,SK아이이테크놀로지,2.04877E+12,2025-12-30,-12.11,-5.47,-6.88,11.09,9.18
158,18880,한온시스템,2.01253E+12,2025-12-30,-21.25,4.59,2.92,-20.45,10.46
159,69960,현대백화점,2.00491E+12,2025-12-30,-2.85,0.11,17.2,87.51,5.76
160,69620,대웅제약,1.99637E+12,2025-12-30,-2.27,28.58,19.65,36.31,-1.97
161,5850,에스엘,1.99032E+12,2025-12-30,3.5,26.4,37.12,42.12,29.05
162,4800,효성,1.92012E+12,2025-12-30,-12.24,35.1,50.33,144.56,33.22
163,97230,HJ중공업,1.90072E+12,2025-12-30,1.2,-24.82,164.78,254.97,19.71
164,336260,두산퓨얼셀,1.88949E+12,2025-12-30,-9.28,1.23,28.51,80.76,17.68
165,6280,녹십자,1.85816E+12,2025-12-30,17.26,23.07,25.89,-11.42,3.71
166,192820,코스맥스,1.84997E+12,2025-12-30,-1.81,-24.01,-41.68,9.32,24.23
167,6040,동원산업,1.8498E+12,2025-12-30,-7.91,-7.81,-11.32,13.4,-0.84
168,32350,롯데관광개발,1.84929E+12,2025-12-30,20.65,37.09,31.06,203.92,8.17
169,483650,달바글로벌,1.82073E+12,2025-12-30,9.26,-9.84,-25.09,,9.15
170,282330,BGF리테일,1.81135E+12,2025-12-30,-3.23,-2.96,-13.39,2.24,15.84
171,1430,세아베스틸지주,1.80028E+12,2025-12-30,79.93,99.21,52.58,154.05,45.02
172,457190,이수스페셜티케미컬,1.78833E+12,2025-12-30,13.85,27.45,39.79,88.24,79.73
173,112610,씨에스윈드,1.75433E+12,2025-12-30,0.36,-0.72,-11.3,-0.72,-2.28
174,8770,호텔신라,1.75047E+12,2025-12-30,-1.98,-13.23,-13.73,20.87,3.59
175,23590,다우기술,1.74307E+12,2025-12-30,8.37,5.86,13.43,117.4,36.94
176,395400,SK리츠,1.71858E+12,2025-12-30,10.08,15.57,25.32,30.85,-3.97
177,267270,HD현대건설기계,1.70799E+12,2025-12-30,4.9,5.92,29.47,68.78,9.96
178,6360,GS건설,1.68596E+12,2025-12-30,1.97,7.07,-5.06,13.54,-4.72
179,73240,금호타이어,1.68335E+12,2025-12-30,0,24.02,30.08,22.72,2.73
180,7070,GS리테일,1.68051E+12,2025-12-30,-6.73,20.72,20.72,21.82,10.2
181,85620,미래에셋생명,1.66041E+12,2025-12-30,0.75,20.57,48.42,77.99,0.43
182,20560,아시아나항공,1.61909E+12,2025-12-30,-4.61,-15.21,-18.72,-24.42,-2.93
183,20150,롯데에너지머티리얼즈,1.59976E+12,2025-12-30,-21.87,35.18,39.5,29.45,27.17
184,375500,DL이앤씨,1.59224E+12,2025-12-30,2.24,-1.79,-20.56,27.99,7.9
185,47040,대우건설,1.58768E+12,2025-12-30,8.52,6.7,-8.61,23.03,30.1
186,3570,SNT다이내믹스,1.54958E+12,2025-12-30,10.04,-35.55,-9.69,149.06,6.33
187,17960,한국카본,1.54947E+12,2025-12-30,9.34,-8.72,14.81,154.04,13.4
188,7310,오뚜기,1.54301E+12,2025-12-30,-1.03,-6.21,-2.28,-2.65,0.26
189,34230,파라다이스,1.52931E+12,2025-12-30,-2.93,-21.56,8.38,72.4,7.19
190,161890,한국콜마,1.46588E+12,2025-12-30,-6.9,-20.18,-37.78,12.7,12.56
191,294870,HDC현대산업개발,1.44337E+12,2025-12-30,11.56,7.62,-2.45,21.33,-5.94
192,7340,DN오토모티브,1.42767E+12,2025-12-30,1.24,6.78,9.91,33.12,3.07
193,5070,코스모신소재,1.40772E+12,2025-12-30,-12.79,11.74,27.92,-15.92,17.78
194,3540,대신증권,1.37088E+12,2025-12-30,-0.37,2.27,10.66,68.01,15.93
195,77970,STX엔진,1.36503E+12,2025-12-30,4.45,-14.03,58.14,69.15,-0.29
196,500,가온전선,1.36315E+12,2025-12-30,10.31,48.74,24.47,52.03,6.31
197,300720,한일시멘트,1.32161E+12,2025-12-30,2.39,-6.16,-3.44,23.76,-4.67
198,484870,엠앤씨솔루션,1.30718E+12,2025-12-30,17.43,-35.82,-5.12,233.26,-1.75
199,5440,현대지에프홀딩스,1.29712E+12,2025-12-30,3.74,3.61,-7.14,70.32,11.54
200,1800,오리온홀딩스,1.29363E+12,2025-12-30,1.98,1.72,-6.14,37.12,1.21
1,5930,삼성전자,9.50102E+14,2026-01-30,33.86,54.18,121.07,198.88,34.89
2,660,SK하이닉스,6.61754E+14,2026-01-30,39.63,60.04,244.97,311.31,16.72
3,5380,현대차,1.02379E+14,2026-01-30,68.63,88.68,124.22,143.9,34.8
4,373220,LG에너지솔루션,9.3132E+13,2026-01-30,8.01,-18.19,1.27,12.59,7.29
5,207940,삼성바이오로직스,8.07777E+13,2026-01-30,2.95,-2.89,7.98,9.08,1.89
6,402340,SK스퀘어,7.52897E+13,2026-01-30,54.89,102.85,285.14,470.57,13.16
7,12450,한화에어로스페이스,6.70324E+13,2026-01-30,38.15,30.78,33.06,220.82,-8.08
8,329180,HD현대중공업,6.03527E+13,2026-01-30,12.97,-3.2,22.08,90.71,4.87
9,270,기아,5.9577E+13,2026-01-30,25.29,31.33,38.22,50.05,34.67
10,34020,두산에너빌리티,5.80348E+13,2026-01-30,20.32,1,42.23,266.8,17.33
11,105560,KB금융,5.15737E+13,2026-01-30,8.42,16.75,19.86,52.08,17.6
12,28260,삼성물산,5.12479E+13,2026-01-30,25.89,32.82,71.79,162.17,16.25
13,68270,셀트리온,4.85018E+13,2026-01-30,16.02,19.93,16.6,20.99,13.57
14,35420,NAVER,4.31345E+13,2026-01-30,13.4,7.63,17.52,34.8,-7.45
15,42660,한화오션,4.24383E+13,2026-01-30,21.92,-1.77,39.9,144.27,1.95
16,55550,신한지주,4.09272E+13,2026-01-30,9.62,15.01,22.35,68.6,14.95
17,12330,현대모비스,4.07389E+13,2026-01-30,20.38,46.25,46.49,70.4,15.14
18,10130,고려아연,3.93247E+13,2026-01-30,43.16,75.91,126.17,122.96,7.75
19,32830,삼성생명,3.766E+13,2026-01-30,19.48,19.63,47.92,131.9,22.15
20,15760,한국전력,3.74265E+13,2026-01-30,23.52,35.74,49.87,177.62,0.34
21,267260,HD현대일렉트릭,3.20459E+13,2026-01-30,14.86,0.45,78.87,99.78,18.11
22,6400,삼성SDI,3.14284E+13,2026-01-30,44.71,19.82,89.32,75.87,19.49
23,9540,HD한국조선해양,2.92647E+13,2026-01-30,1.6,-10.4,16.64,80.96,8.83
24,5490,POSCO홀딩스,2.81242E+13,2026-01-30,13.93,8.76,11.02,32.89,18.85
25,86790,하나금융지주,2.78604E+13,2026-01-30,6.38,16.53,16.4,69.09,21.68
26,35720,카카오,2.71692E+13,2026-01-30,2.16,-3.31,9.06,71.75,1.47
27,10140,삼성중공업,2.5916E+13,2026-01-30,22.2,-2.81,55.41,128.12,-1.7
28,64350,현대로템,2.51573E+13,2026-01-30,22.67,-0.43,16.12,289.36,0
29,298040,효성중공업,2.42718E+13,2026-01-30,46.15,23.95,109.75,412.4,8.45
30,6800,미래에셋증권,2.42429E+13,2026-01-30,83.08,66.34,123.83,420.1,68.42
31,34730,SK,2.41797E+13,2026-01-30,30.02,34.75,64.29,124.58,20.24
32,810,삼성화재,2.30516E+13,2026-01-30,0.8,12.21,12.84,46.71,5.79
33,316140,우리금융지주,2.22058E+13,2026-01-30,8.04,18.63,21,92.06,19.01
34,51910,LG화학,2.19189E+13,2026-01-30,-6.76,-23.33,1.47,29.65,34.46
35,9150,삼성전기,2.08395E+13,2026-01-30,9.41,24,83.67,117.8,60.75
36,138040,메리츠금융지주,2.04309E+13,2026-01-30,3.09,5.42,-0.09,6.68,9.01
37,42700,한미반도체,2.01109E+13,2026-01-30,65.62,47.04,145.63,74.96,53.32
38,3670,포스코퓨처엠,1.98795E+13,2026-01-30,19.52,1.59,51.42,62.61,10.51
39,96770,SK이노베이션,1.89339E+13,2026-01-30,10.67,-16.79,-4.44,-11.88,14.02
40,11200,HMM,1.88648E+13,2026-01-30,-2.44,-3.61,-15.43,7.3,6.75
41,267250,HD현대,1.84844E+13,2026-01-30,24.14,11.43,65.84,177.25,25
42,33780,KT&G,1.81566E+13,2026-01-30,8.3,14.42,17.03,45.33,5.98
43,86280,현대글로비스,1.815E+13,2026-01-30,34,41.52,62.42,67.94,19.63
44,272210,한화시스템,1.77962E+13,2026-01-30,73.16,49.52,70.04,259.54,20.59
45,24110,기업은행,1.7663E+13,2026-01-30,5.73,15.61,13.59,46.98,16.25
46,10120,LS ELECTRIC,1.698E+13,2026-01-30,23.04,28.78,90.57,131.97,39.05
47,47810,한국항공우주,1.64051E+13,2026-01-30,47.12,59.53,78.1,215.17,13.78
48,66570,LG전자,1.6142E+13,2026-01-30,7.83,13.13,25.92,16.45,47.02
49,352820,하이브,1.5982E+13,2026-01-30,13.33,15.25,49.3,68.85,3.61
50,17670,SK텔레콤,1.55723E+13,2026-01-30,35.51,37.57,29.46,32.3,10.07
51,0126Z0,삼성에피스홀딩스,1.50791E+13,2026-01-30,-18.44,,,,11.39
52,30200,KT,1.434E+13,2026-01-30,8.17,15.3,4.21,21.06,12.13
53,3550,LG,1.41421E+13,2026-01-30,13.63,10.88,15.93,24.59,17.45
54,150,두산,1.3781E+13,2026-01-30,8.96,-10.42,51.15,155.94,50.18
55,18260,삼성에스디에스,1.33941E+13,2026-01-30,0.93,2.79,8.46,52.24,12.65
56,307950,현대오토에버,1.26562E+13,2026-01-30,39.01,185.94,195.27,233.69,8.56
57,259960,크래프톤,1.20406E+13,2026-01-30,3.25,-6.27,-22.21,-25.95,-2.17
58,71050,한국금융지주,1.2009E+13,2026-01-30,33.27,21.34,50.07,178.06,19.95
59,39490,키움증권,1.19859E+13,2026-01-30,53.2,48.08,104.85,256.22,5.07
60,10950,S-Oil,1.19225E+13,2026-01-30,27.59,45.27,67.56,74.46,3.87
61,720,현대건설,1.14251E+13,2026-01-30,46.36,48.91,57.36,225.71,60.53
62,47050,포스코인터내셔널,1.09776E+13,2026-01-30,25.81,11.23,18.86,44.78,15.71
63,323410,카카오뱅크,1.09236E+13,2026-01-30,6.02,0.44,-20.07,10.9,18.56
64,79550,LIG넥스원,1.0593E+13,2026-01-30,14.37,-6.14,-21.71,108.89,5.71
65,278470,에이피알,1.01063E+13,2026-01-30,16.88,6.51,54.64,478.16,15.74
66,5830,DB손해보험,9.89416E+12,2026-01-30,8.77,11.23,9.86,55.68,28.4
67,5940,NH투자증권,9.63912E+12,2026-01-30,28.2,34.58,35.25,89.56,31.24
68,326030,SK바이오팜,9.24096E+12,2026-01-30,-5.3,4.06,18.24,8.06,1.53
69,3230,삼양식품,8.88896E+12,2026-01-30,-4.14,-10.74,-13.36,66.2,3.47
70,100,유한양행,8.63659E+12,2026-01-30,-3.91,-6.9,-9.85,-16.86,2.04
71,7660,이수페타시스,8.62558E+12,2026-01-30,-1.43,9.2,84.46,195.4,8.6
72,880,한화,8.58278E+12,2026-01-30,40.32,16.6,20.53,265.23,19.3
73,3490,대한항공,8.57954E+12,2026-01-30,3.33,3.56,-2.92,-5.28,20.6
74,377300,카카오페이,8.5682E+12,2026-01-30,29.12,20.99,-0.94,145.26,5.52
75,443060,HD현대마린솔루션,8.22207E+12,2026-01-30,-5.22,-24.99,-5.71,5.4,0.49
76,90430,아모레퍼시픽,8.11879E+12,2026-01-30,16.15,14.05,3.89,10.16,9.08
77,16360,삼성증권,8.09058E+12,2026-01-30,20.16,16.75,27.61,102.91,17.88
78,161390,한국타이어앤테크놀로지,7.86607E+12,2026-01-30,8.92,37.74,40.02,59.55,14.8
79,180640,한진칼,7.53746E+12,2026-01-30,-8.95,-1.4,2.64,38.7,38.44
80,454910,두산로보틱스,7.39596E+12,2026-01-30,46.28,60.48,86.44,74.73,-6.66
81,6260,LS,7.2593E+12,2026-01-30,14.56,5.29,35.34,79.61,24.24
82,32640,LG유플러스,6.87725E+12,2026-01-30,8.7,7.89,9.36,60.97,3.37
83,64400,LG씨엔에스,6.75295E+12,2026-01-30,13.52,10.63,-2.92,,6.89
84,29780,삼성카드,6.58079E+12,2026-01-30,1.61,14.4,14.17,38.71,10.92
85,78930,GS,6.38329E+12,2026-01-30,22.02,41.07,38.09,79.14,0
86,1040,CJ,6.346E+12,2026-01-30,26.45,28.39,42.25,125.16,0.46
87,128940,한미약품,6.20052E+12,2026-01-30,7.08,23.94,73.17,97.55,22.52
88,28050,삼성E&A,6.0368E+12,2026-01-30,28.07,12.41,16.67,72.65,18.18
89,21240,코웨이,5.99722E+12,2026-01-30,-4.03,-7.54,-24.52,8.03,-1.8
90,22100,포스코DX,5.87614E+12,2026-01-30,34.43,43.95,48.65,108.13,1.68
91,34220,LG디스플레이,5.835E+12,2026-01-30,-1.19,-16.34,10.93,28.95,22.88
92,11070,LG이노텍,5.79844E+12,2026-01-30,-9.59,7.22,53.89,64.87,30.2
93,241560,두산밥캣,5.63634E+12,2026-01-30,1.91,-6.81,6.33,12,10.54
94,1440,대한전선,5.48155E+12,2026-01-30,28.38,39.67,88.34,112.58,22.45
95,88980,맥쿼리인프라,5.35914E+12,2026-01-30,-0.53,1.27,-3.45,6.77,2.23
96,267270,HD건설기계,5.1908E+12,2026-01-30,9.96,4.74,15.23,50.07,30.04
97,138930,BNK금융지주,5.15453E+12,2026-01-30,4.66,20.19,14.08,39.46,19.99
98,66970,엘앤에프,5.08228E+12,2026-01-30,32.67,1.28,75.42,45.51,-0.48
99,36570,엔씨소프트,5.05207E+12,2026-01-30,16.38,5.87,20.94,36.18,-1.49
100,52690,한전기술,5.02211E+12,2026-01-30,46,26.22,40.53,92.67,33.26
101,175330,JB금융지주,4.7756E+12,2026-01-30,-1.95,10.07,7.02,29.84,26.24
102,450080,에코프로머티,4.76272E+12,2026-01-30,29.56,4.98,32.09,-5.06,6.52
103,9830,한화솔루션,4.75283E+12,2026-01-30,3.17,-8.44,-14.53,37.56,91.68
104,271560,오리온,4.6455E+12,2026-01-30,11.16,16.92,5.38,21.01,13.53
105,990,DB하이텍,4.60279E+12,2026-01-30,56.51,79.63,129.5,211.63,-9.55
106,82740,한화엔진,4.53952E+12,2026-01-30,26.66,9.68,55.43,135.5,-0.74
107,251270,넷마블,4.53834E+12,2026-01-30,9.43,-3.65,-11.56,21.24,-0.38
108,62040,산일전기,4.50542E+12,2026-01-30,13.37,-7.17,27.71,101.5,13.02
109,11790,SKC,4.43438E+12,2026-01-30,12.16,0.86,13.58,-28.03,-3.33
110,2380,KCC,4.34548E+12,2026-01-30,16.29,10.14,29.37,99.59,33.13
111,4020,현대제철,4.17018E+12,2026-01-30,0.64,-6.58,-12.71,33.26,48.8
112,111770,영원무역,4.02791E+12,2026-01-30,11.12,54.33,50,115.4,6.6
113,51900,LG생활건강,4.0169E+12,2026-01-30,1.55,-8.54,-18.35,-11.76,1.71
114,302440,SK바이오사이언스,3.97664E+12,2026-01-30,5.19,-0.39,9.62,2.32,-3.45
115,11780,금호석유화학,3.75117E+12,2026-01-30,19.39,24.87,16.59,38.03,6.45
116,35250,강원랜드,3.73112E+12,2026-01-30,-7.97,2.77,-5.53,5.19,9.23
117,36460,한국가스공사,3.70637E+12,2026-01-30,2.16,-4.74,-9.78,14.55,2.62
118,17800,현대엘리베이터,3.69032E+12,2026-01-30,6.91,24.21,16.69,74.81,4.56
119,103140,풍산,3.67679E+12,2026-01-30,23.19,9.52,-17.85,140.29,-11.74
120,11170,롯데케미칼,3.56747E+12,2026-01-30,18.63,16.81,22.65,46.57,14.99
121,31210,서울보증보험,3.4841E+12,2026-01-30,0.3,-1.77,22.3,,16.83
122,18880,한온시스템,3.36101E+12,2026-01-30,10.46,-14.58,3.94,-14.89,41.68
123,4990,롯데지주,3.29415E+12,2026-01-30,18.71,5.37,12.34,50.96,13.85
124,457190,이수스페셜티케미컬,3.21416E+12,2026-01-30,79.73,94.52,135.66,210.2,8.27
125,97950,CJ제일제당,3.21407E+12,2026-01-30,2.64,-7.38,-15.11,-9.53,0.23
126,14680,한솔케미칼,3.20219E+12,2026-01-30,24.18,22.29,54.03,194.27,19.65
127,103590,일진전기,3.19492E+12,2026-01-30,23.16,13.37,57.83,84.83,33.58
128,353200,대덕전자,3.12809E+12,2026-01-30,34.39,70.39,165.97,216.5,-1.11
129,489790,한화비전,3.12018E+12,2026-01-30,37.64,21.18,-8.44,81.5,38.19
130,4170,신세계,3.08164E+12,2026-01-30,29.35,81.12,85.65,140.95,15.34
131,88350,한화생명,3.02683E+12,2026-01-30,7.07,14.08,-0.29,41.09,42.18
132,12750,에스원,3.02473E+12,2026-01-30,10.4,6.7,7.57,32.67,10.3
133,71970,HD현대마린엔진,3.00205E+12,2026-01-30,-1.12,-10.88,29.77,223.58,-1.36
134,204320,HL만도,2.99586E+12,2026-01-30,8.69,75.03,75.52,46.33,-1.57
135,12510,더존비즈온,2.95928E+12,2026-01-30,13.79,9.32,34.34,47.8,21.56
136,8930,한미사이언스,2.90664E+12,2026-01-30,17.24,11.26,-18.11,53.43,2.59
137,1720,신영증권,2.9033E+12,2026-01-30,31.69,26.05,37.75,132.67,27.69
138,383220,F&F,2.80025E+12,2026-01-30,6.72,17.71,4.88,16.96,-3.28
139,9970,영원무역홀딩스,2.79434E+12,2026-01-30,8.09,46.39,43.85,156.19,20.53
140,9420,한올바이오파마,2.69039E+12,2026-01-30,17.71,52.37,88.64,25.15,19.81
141,439260,대한조선,2.68143E+12,2026-01-30,3.88,-8.54,,,42.96
142,1430,세아베스틸지주,2.61076E+12,2026-01-30,45.02,164.73,132.59,268.79,-5.08
143,26960,동서,2.5922E+12,2026-01-30,-3.17,-4.41,-12.75,10.17,5.58
144,5850,에스엘,2.5686E+12,2026-01-30,29.05,55.99,51.92,75.56,32.73
145,240,한국앤컴퍼니,2.5585E+12,2026-01-30,3.06,14.19,11.83,61.38,16.14
146,4800,효성,2.55793E+12,2026-01-30,33.22,23.82,75.03,232.17,10.6
147,30000,제일기획,2.52515E+12,2026-01-30,4.52,8.4,9.48,29.27,0
148,51600,한전KPS,2.52E+12,2026-01-30,13.25,9.59,7.9,17.89,10.71
149,1450,현대해상,2.51661E+12,2026-01-30,-8.6,1.62,6.23,17.29,22.02
150,28670,팬오션,2.51248E+12,2026-01-30,22.08,22.56,12.31,42.42,12.34
151,139480,이마트,2.51122E+12,2026-01-30,11.93,23.98,1.11,43.76,15.38
152,81660,미스토홀딩스,2.49266E+12,2026-01-30,9.95,27.06,30.42,17.38,4.37
153,139130,iM금융지주,2.48968E+12,2026-01-30,-0.32,14.56,11.75,69.96,18.65
154,4370,농심,2.47868E+12,2026-01-30,-5.78,-5.56,6.68,16.76,5.52
155,23590,다우기술,2.3869E+12,2026-01-30,36.94,35.89,52,197.37,2.07
156,23530,롯데쇼핑,2.37626E+12,2026-01-30,15.86,28.24,16.99,54.98,28.21
157,120,CJ대한통운,2.36792E+12,2026-01-30,9.73,26.43,15.85,30.57,27.17
158,11210,현대위아,2.33062E+12,2026-01-30,13.21,52.76,64.81,114.52,18.2
159,192820,코스맥스,2.29828E+12,2026-01-30,24.23,0.25,-17.01,23.63,-6.17
160,3690,코리안리,2.29304E+12,2026-01-30,1.99,10.31,11.04,44.59,18.27
161,2790,아모레퍼시픽홀딩스,2.28045E+12,2026-01-30,6.89,10.81,-6.51,20.84,9.23
162,97230,HJ중공업,2.27544E+12,2026-01-30,19.71,-13.25,188,300.64,0.4
163,361610,SK아이이테크놀로지,2.23688E+12,2026-01-30,9.18,-14.4,-6.34,17.38,-0.91
164,336260,두산퓨얼셀,2.22351E+12,2026-01-30,17.68,-22.67,40.29,103.05,17.23
165,10060,OCI홀딩스,2.15454E+12,2026-01-30,0.17,-1.45,18.72,43.89,31.72
166,18670,SK가스,2.15414E+12,2026-01-30,3.56,-7.54,-12.57,5.43,0
167,69960,현대백화점,2.12032E+12,2026-01-30,5.76,14.97,30.5,88.34,17.4
168,282330,BGF리테일,2.09827E+12,2026-01-30,15.84,16.62,5.66,17.29,2.8
169,47040,대우건설,2.06564E+12,2026-01-30,30.1,30.79,30.79,47.48,104.02
170,462870,시프트업,2.05186E+12,2026-01-30,-1.97,-9.26,-16.25,-39.27,-7.04
171,20150,롯데에너지머티리얼즈,2.0344E+12,2026-01-30,27.17,48,52.95,68.55,15.06
172,32350,롯데관광개발,2.00042E+12,2026-01-30,8.17,38.95,52.89,219.57,-7.95
173,483650,달바글로벌,1.99522E+12,2026-01-30,9.15,8.49,-20.3,,5.28
174,69620,대웅제약,1.95697E+12,2026-01-30,-1.97,23.56,8.76,24.65,4.38
175,6280,녹십자,1.92711E+12,2026-01-30,3.71,27.83,13.41,18.38,2.55
